response_datetime,problem,is_911_call,primary_offense,subject_injury,force_type,force_type_action,race,sex,age,type_resistance,precinct,neighborhood
2021/02/08 13:45:39,Suspicious Vehicle ,No,AUTOTH  ,Unknown,Bodily Force,Joint Lock,Black,Male,18.0,,4,Hawthorne
2021/02/08 13:45:39,Suspicious Vehicle ,No,AUTOTH  ,Unknown,Bodily Force,Body Weight Pin,Black,Male,18.0,,4,Hawthorne
2021/02/08 13:45:39,Suspicious Vehicle ,No,AUTOTH  ,Unknown,Bodily Force,Body Weight Pin,Black,Male,18.0,,4,Hawthorne
2021/02/08 13:45:39,Suspicious Vehicle ,No,AUTOTH  ,Unknown,Bodily Force,Takedown,Black,Male,18.0,,4,Hawthorne
2021/02/08 13:45:39,Suspicious Vehicle ,No,AUTOTH  ,Unknown,Bodily Force,Punch,Black,Male,18.0,,4,Hawthorne
2021/02/08 13:45:39,Suspicious Vehicle ,No,AUTOTH  ,Unknown,Bodily Force,Body Weight Pin,Black,Male,18.0,,4,Hawthorne
2021/02/09 02:49:14,Unwanted Person ,No,NARC    ,Unknown,Bodily Force,Takedown,Black,Female,32.0,,3,Howe
2021/02/09 02:49:14,Unwanted Person ,No,NARC    ,Unknown,Bodily Force,Body Weight Pin,Black,Female,32.0,,3,Howe
2021/02/09 14:58:11,Person with a Weapon ,Yes,HLTWEL  ,Unknown,Bodily Force,Body Weight Pin,White,Male,41.0,,2,Marcy Holmes
2021/02/09 14:58:11,Person with a Weapon ,Yes,HLTWEL  ,Unknown,Taser,Firing Darts,White,Male,41.0,,2,Marcy Holmes
2021/02/09 17:20:39,Domestic Abuse-In Progress ,Yes,DASTR   ,Unknown,Taser,Red Dot,Black,Male,21.0,,2,Como
2021/02/09 17:20:39,Domestic Abuse-In Progress ,Yes,DASTR   ,Unknown,Taser,Red Dot,Black,Male,21.0,,2,Como
2021/02/09 17:20:39,Domestic Abuse-In Progress ,Yes,DASTR   ,Unknown,Taser,Display,Black,Male,21.0,,2,Como
2021/02/09 17:20:39,Domestic Abuse-In Progress ,Yes,DASTR   ,Unknown,Bodily Force,Body Weight Pin,Black,Male,21.0,,2,Como
2021/02/09 17:20:39,Domestic Abuse-In Progress ,Yes,DASTR   ,Unknown,Bodily Force,Body Weight Pin,Black,Male,21.0,,2,Como
2021/02/09 21:58:37,Music-Loud ,No,POSDPA  ,Unknown,Bodily Force,Joint Lock,White,Male,,,1,Loring Park
2021/02/10 00:21:36,Disturbance ,Yes,ASLT4   ,Unknown,Bodily Force,Body Weight Pin,Black,Male,26.0,,1,North Loop
2021/02/10 00:21:36,Disturbance ,Yes,ASLT4   ,Unknown,Bodily Force,Body Weight Pin,Black,Male,26.0,,1,North Loop
2021/02/10 00:21:36,Disturbance ,Yes,ASLT4   ,Unknown,Maximal Restraint Technique,Side Recovery Position,Black,Male,26.0,,1,North Loop
2021/02/10 00:21:36,Disturbance ,Yes,ASLT4   ,Unknown,Bodily Force,Body Weight Pin,Black,Male,26.0,,1,North Loop
2021/02/10 00:21:36,Disturbance ,Yes,ASLT4   ,Unknown,Bodily Force,Takedown,Black,Male,26.0,,1,North Loop
2021/02/10 00:21:36,Disturbance ,Yes,ASLT4   ,Unknown,Bodily Force,Takedown,Black,Male,26.0,,1,North Loop
2021/02/10 00:21:36,Disturbance ,Yes,ASLT4   ,Unknown,Bodily Force,Takedown,Black,Male,26.0,,1,North Loop
2021/02/10 00:21:36,Disturbance ,Yes,ASLT4   ,Unknown,Bodily Force,Body Weight Pin,Black,Male,26.0,,1,North Loop
2021/02/10 00:21:36,Disturbance ,Yes,ASLT4   ,Unknown,Bodily Force,Body Weight Pin,Black,Male,26.0,,1,North Loop
2021/02/10 00:21:36,Disturbance ,Yes,ASLT4   ,Unknown,Bodily Force,Takedown,Black,Male,26.0,,1,North Loop
2021/02/10 00:21:36,Disturbance ,Yes,ASLT4   ,Unknown,Bodily Force,Joint Lock,Black,Male,26.0,,1,North Loop
2021/02/10 00:21:36,Disturbance ,Yes,ASLT4   ,Unknown,Maximal Restraint Technique,Side Recovery Position,Black,Male,26.0,,1,North Loop
2021/02/10 00:21:36,Disturbance ,Yes,ASLT4   ,Unknown,Bodily Force,Joint Lock,Black,Male,26.0,,1,North Loop
2021/02/10 13:31:22,Attempt Pick-Up ,No,WT      ,Unknown,Bodily Force,Body Weight Pin,Black,Male,13.0,,4,McKinley
2021/02/10 15:30:07,Fight ,Yes,ASLT5   ,Unknown,Bodily Force,Body Weight Pin,Black,Male,16.0,,2,Marcy Holmes
2021/02/10 15:38:39,Overdose w/All ,Yes,RECVEH  ,Unknown,Bodily Force,Push Away,Black,Female,21.0,,1,Loring Park
2021/02/10 18:33:21,Suspicious Person ,Yes,TRSPAS  ,Unknown,Bodily Force,Joint Lock,Black,Male,34.0,,5,Lyndale
2021/02/10 21:56:27,Unknown Trouble ,Yes,DASLT5  ,Unknown,Bodily Force,Body Weight Pin,White,Male,32.0,,2,Windom Park
2021/02/11 06:44:16,High Risk Warrant Entry ,No,WT      ,Unknown,Bodily Force,Body Weight Pin,,,,,4,Jordan
2021/02/11 11:10:42,Officer Needs Help ,No,FORCE   ,Unknown,Bodily Force,Body Weight Pin,Black,Male,27.0,,3,East Phillips
2021/02/11 17:46:36,Domestic with Weapons ,Yes,FORCE   ,Unknown,Taser,Red Dot,,,,,4,Jordan
2021/02/11 17:46:36,Domestic with Weapons ,Yes,FORCE   ,Unknown,Taser,Display,,,,,4,Jordan
2021/02/11 17:52:20,Threats ,Yes,DASLT5  ,Unknown,Taser,Red Dot,Black,Male,28.0,,2,Como
2021/02/12 09:56:14,Suspicious Vehicle ,No,ASLT2   ,Unknown,Bodily Force,Body Weight Pin,Native American,Male,33.0,,3,East Phillips
2021/02/12 09:56:14,Suspicious Vehicle ,No,ASLT2   ,Unknown,Bodily Force,Body Weight Pin,Native American,Male,33.0,X,3,East Phillips
2021/02/13 01:30:29,Burglary Biz - In Progress ,No,BURGB   ,Unknown,Taser,Display,White,Male,31.0,,2,Marcy Holmes
2021/02/13 05:34:38,Person with a Weapon ,Yes,CIC     ,Unknown,Taser,Display,Black,Male,30.0,,5,Whittier
2021/02/13 05:38:01,Domestic ,Yes,FORCE   ,Unknown,Taser,Red Dot,,Female,,,1,Downtown West
2021/02/13 22:28:37,Person with a Weapon ,Yes,FORCE   ,Unknown,Taser,Display,Black,Male,29.0,,5,Whittier
2021/02/14 01:46:42,Emotionally Disturb Person ,Yes,CIC     ,Unknown,Bodily Force,Body Weight Pin,White,Male,21.0,,2,Prospect Park - East River Road
2021/02/14 01:46:42,Emotionally Disturb Person ,Yes,CIC     ,Unknown,Bodily Force,Body Weight Pin,,Male,21.0,,2,Prospect Park - East River Road
2021/02/14 01:46:42,Emotionally Disturb Person ,Yes,CIC     ,Unknown,Bodily Force,Takedown,White,Male,21.0,,2,Prospect Park - East River Road
2021/02/14 01:46:42,Emotionally Disturb Person ,Yes,CIC     ,Unknown,Bodily Force,Joint Lock,White,Male,21.0,,2,Prospect Park - East River Road
2021/02/14 01:46:42,Emotionally Disturb Person ,Yes,CIC     ,Unknown,Bodily Force,Body Weight Pin,,Male,21.0,,2,Prospect Park - East River Road
2021/02/14 03:24:32,Emotionally Disturb Person ,Yes,CIC     ,Unknown,Bodily Force,Takedown,Black,Male,36.0,,3,East Phillips
2021/02/14 03:24:32,Emotionally Disturb Person ,Yes,CIC     ,Unknown,Bodily Force,Takedown,Black,Male,36.0,,3,East Phillips
2021/02/14 03:24:32,Emotionally Disturb Person ,Yes,CIC     ,Unknown,Taser,Red Dot,Black,Male,36.0,,3,East Phillips
2021/02/14 18:49:19,Emotionally Disturb Person ,Yes,CIC     ,Unknown,Less Lethal,Bean Bag Round,,Male,18.0,,4,Hawthorne
2021/02/15 04:24:02,Domestic Abuse-In Progress ,Yes,DASLT5  ,Unknown,Taser,Red Dot,White,Male,42.0,,2,Windom Park
2021/02/15 04:24:02,Domestic Abuse-In Progress ,Yes,DASLT5  ,Unknown,Taser,Red Dot,White,Male,42.0,,2,Windom Park
2021/02/16 00:04:37,Suspicious Vehicle ,No,STOLMV  ,Unknown,Taser,Display,Black,Male,30.0,,1,Elliot Park
2021/02/16 06:17:34,Unknown Trouble ,Yes,CIC     ,Unknown,Taser,Red Dot,White,Male,39.0,,5,CARAG
2021/02/16 15:37:36,Traffic Law Enforcement ,No,WEAP    ,Unknown,Bodily Force,Takedown,Black,Male,36.0,,3,Midtown Phillips
2021/02/16 15:37:36,Traffic Law Enforcement ,No,WEAP    ,Unknown,Bodily Force,Body Weight Pin,Black,Male,36.0,,3,Midtown Phillips
2021/02/16 15:37:36,Traffic Law Enforcement ,No,WEAP    ,Unknown,Bodily Force,Body Weight Pin,Black,Male,36.0,,3,Midtown Phillips
2021/02/16 17:24:11,Emotionally Disturb Person ,Yes,CIC     ,Unknown,Bodily Force,Joint Lock,Black,Male,38.0,,3,Wenonah
2021/02/17 15:49:51,Check the Welfare ,No,CIC     ,Unknown,Bodily Force,Joint Lock,White,Male,36.0,,5,CARAG
2021/02/17 20:33:19,Domestic ,Yes,DASLT2  ,Unknown,Bodily Force,Punch,Black,Male,38.0,,4,Sumner - Glenwood
2021/02/17 20:33:19,Domestic ,Yes,DASLT2  ,Unknown,Bodily Force,Body Weight Pin,Black,Male,38.0,,4,Sumner - Glenwood
2021/02/17 20:33:19,Domestic ,Yes,DASLT2  ,Unknown,Bodily Force,Takedown,Black,Male,38.0,,4,Sumner - Glenwood
2021/02/17 20:33:19,Domestic ,Yes,DASLT2  ,Unknown,Bodily Force,Body Weight Pin,Black,Male,38.0,,4,Sumner - Glenwood
2021/02/17 21:11:17,Domestic Abuse-In Progress ,Yes,WT      ,Unknown,Taser,Red Dot,White,Male,24.0,,5,Windom
2021/02/17 23:07:12,Domestic Abuse-In Progress ,Yes,FORCE   ,Unknown,Bodily Force,Push Away,,Female,,,4,Webber - Camden
2021/02/17 23:07:12,Domestic Abuse-In Progress ,Yes,FORCE   ,Unknown,Bodily Force,Push Away,,Female,,,4,Webber - Camden
2021/02/18 03:57:08,Person Threat to Jump ,Yes,CIC     ,Unknown,Bodily Force,Body Weight Pin,Native American,Male,29.0,,2,Nicollet Island - East Bank
2021/02/18 03:57:08,Person Threat to Jump ,Yes,CIC     ,Unknown,Bodily Force,Body Weight Pin,Native American,Male,29.0,,2,Nicollet Island - East Bank
2021/02/18 03:57:08,Person Threat to Jump ,Yes,CIC     ,Unknown,Bodily Force,Takedown,Native American,Male,29.0,,2,Nicollet Island - East Bank
2021/02/18 03:57:08,Person Threat to Jump ,Yes,CIC     ,Unknown,Bodily Force,Takedown,Native American,Male,29.0,,2,Nicollet Island - East Bank
2021/02/19 18:52:05,Person with a Gun ,Yes,THREAT  ,Unknown,Bodily Force,Takedown,Black,Male,23.0,,2,University of Minnesota
2021/02/19 18:52:05,Person with a Gun ,Yes,THREAT  ,Unknown,Bodily Force,Body Weight Pin,Black,Male,23.0,,2,University of Minnesota
2021/02/19 18:52:05,Person with a Gun ,Yes,THREAT  ,Unknown,Bodily Force,Body Weight Pin,White,Male,24.0,,2,University of Minnesota
2021/02/19 18:52:05,Person with a Gun ,Yes,THREAT  ,Unknown,Bodily Force,Takedown,White,Male,24.0,,2,University of Minnesota
2021/02/19 22:10:20,Emotionally Disturb Person ,Yes,CIC     ,Unknown,Bodily Force,Body Weight Pin,White,Female,20.0,,1,Elliot Park
2021/02/19 23:05:59,Emotionally Disturb Person ,Yes,CIC     ,Unknown,Bodily Force,Body Weight Pin,White,Male,40.0,,1,North Loop
2021/02/19 23:05:59,Emotionally Disturb Person ,Yes,CIC     ,Unknown,Bodily Force,Body Weight Pin,White,Male,40.0,,1,North Loop
2021/02/20 11:55:55,Indecent Exposure ,Yes,FORCE   ,Unknown,Taser,Red Dot,White,Male,41.0,,5,Fulton
2021/02/20 11:55:55,Indecent Exposure ,Yes,FORCE   ,Unknown,Taser,Display,White,Male,41.0,,5,Fulton
2021/02/20 12:27:30,Person with a Weapon ,Yes,PD      ,Unknown,Taser,Display,Black,Male,16.0,,4,Folwell
2021/02/21 21:09:51,Damage Property-In Progress,Yes,FORCE   ,Unknown,Bodily Force,Push Away,,,,,4,Willard - Hay
2021/02/21 21:09:51,Damage Property-In Progress,Yes,FORCE   ,Unknown,Bodily Force,Push Away,,,,,4,Willard - Hay
2021/02/21 21:09:51,Damage Property-In Progress,Yes,FORCE   ,Unknown,Bodily Force,Push Away,,,,,4,Willard - Hay
2021/02/22 08:22:35,Suspicious Vehicle ,Yes,ASLT4   ,Unknown,Taser,Display,White,Male,35.0,,3,Corcoran
2021/02/22 08:22:35,Suspicious Vehicle ,Yes,ASLT4   ,Unknown,Taser,Firing Darts,White,Male,35.0,,3,Corcoran
2021/02/22 08:22:35,Suspicious Vehicle ,Yes,ASLT4   ,Unknown,Bodily Force,Punch,White,Male,35.0,,3,Corcoran
2021/02/22 16:25:28,Unknown Trouble ,Yes,CIC     ,Unknown,Taser,Red Dot,White,Male,25.0,,5,Lowry Hill East
2021/02/22 21:17:40,Person with a Weapon ,Yes,NARC    ,Unknown,Taser,Red Dot,White,Female,20.0,,1,Loring Park
2021/02/22 21:17:40,Person with a Weapon ,Yes,NARC    ,Unknown,Taser,Red Dot,,,,,1,Loring Park
2021/02/22 21:17:40,Person with a Weapon ,Yes,NARC    ,Unknown,Taser,Display,White,Female,20.0,,1,Loring Park
2021/02/22 22:17:27,Unwanted Person ,Yes,TRSPAS  ,Unknown,Bodily Force,Push Away,White,Male,56.0,,2,Prospect Park - East River Road
2021/02/22 22:17:27,Unwanted Person ,Yes,TRSPAS  ,Unknown,Taser,Display,White,Male,56.0,,2,Prospect Park - East River Road
2021/02/22 23:17:33,Suspicious Vehicle ,Yes,WT      ,Unknown,Bodily Force,Joint Lock,,,,,1,North Loop
2021/02/23 03:37:33,Officer Needs Help ,No,ASLT4   ,Unknown,Bodily Force,Takedown,White,Female,27.0,,3,Hiawatha
2021/02/23 03:37:33,Officer Needs Help ,No,ASLT4   ,Unknown,Bodily Force,Punch,White,Female,27.0,,3,Hiawatha
2021/02/23 13:56:44,Domestic Abuse-In Progress ,Yes,DASLT2  ,Unknown,Taser,Red Dot,Black,Male,29.0,,4,Jordan
2021/02/23 13:56:44,Domestic Abuse-In Progress ,Yes,DASLT2  ,Unknown,Taser,Red Dot,Black,Male,29.0,,4,Jordan
2021/02/23 13:56:44,Domestic Abuse-In Progress ,Yes,DASLT2  ,Unknown,Taser,Display,Black,Male,29.0,,4,Jordan
2021/02/23 15:19:09,Suspicious Vehicle ,No,PFARM   ,Unknown,Bodily Force,Takedown,Black,Male,48.0,,3,Phillips West
2021/02/23 15:19:09,Suspicious Vehicle ,No,PFARM   ,Unknown,Bodily Force,Body Weight Pin,Black,Male,48.0,X,3,Phillips West
2021/02/23 15:19:09,Suspicious Vehicle ,No,PFARM   ,Unknown,Bodily Force,Takedown,Black,Male,48.0,X,3,Phillips West
2021/02/23 18:51:12,Emotionally Disturb Person ,Yes,CIC     ,Unknown,Bodily Force,Body Weight Pin,White,Male,36.0,,5,Steven's Square - Loring Heights
2021/02/23 18:51:12,Emotionally Disturb Person ,Yes,CIC     ,Unknown,Bodily Force,Push Away,White,Male,36.0,,5,Steven's Square - Loring Heights
2021/02/23 20:18:33,Burglary Dwlng In Progress ,Yes,NARC    ,Unknown,Bodily Force,Knee,White,Male,41.0,,3,Longfellow
2021/02/23 20:18:33,Burglary Dwlng In Progress ,Yes,NARC    ,Unknown,Bodily Force,Body Weight Pin,White,Male,41.0,,3,Longfellow
2021/02/23 20:18:33,Burglary Dwlng In Progress ,Yes,NARC    ,Unknown,Bodily Force,Takedown,White,Male,41.0,,3,Longfellow
2021/02/23 20:18:33,Burglary Dwlng In Progress ,Yes,NARC    ,Unknown,Bodily Force,Takedown,White,Male,41.0,,3,Longfellow
2021/02/23 20:18:33,Burglary Dwlng In Progress ,Yes,NARC    ,Unknown,Bodily Force,Joint Lock,White,Male,41.0,,3,Longfellow
2021/02/23 20:18:33,Burglary Dwlng In Progress ,Yes,NARC    ,Unknown,Bodily Force,Body Weight Pin,White,Male,41.0,,3,Longfellow
2021/02/24 01:29:42,Assist Other Agency ,No,WT      ,Unknown,Bodily Force,Body Weight Pin,White,Male,29.0,,1,Downtown West
2021/02/24 01:29:42,Assist Other Agency ,No,WT      ,Unknown,Bodily Force,Joint Lock,White,Male,29.0,,1,Downtown West
2021/02/24 01:29:42,Assist Other Agency ,No,WT      ,Unknown,Bodily Force,Body Weight Pin,White,Male,29.0,,1,Downtown West
2021/02/24 16:19:57,Person with a Gun ,Yes,ASLT2   ,Unknown,Bodily Force,Takedown,Black,Male,39.0,,5,Lyndale
2021/02/24 16:19:57,Person with a Gun ,Yes,ASLT2   ,Unknown,Bodily Force,Body Weight Pin,Black,Male,39.0,,5,Lyndale
2021/02/24 16:54:49,Domestic Abuse-In Progress ,Yes,OFPSF   ,Unknown,Taser,Red Dot,Black,Male,33.0,,3,Powderhorn Park
2021/02/24 16:54:49,Domestic Abuse-In Progress ,Yes,OFPSF   ,Unknown,Taser,Display,Black,Male,33.0,,3,Powderhorn Park
2021/02/24 21:34:14,Emotionally Disturb Person ,Yes,CIC     ,Unknown,Bodily Force,Takedown,White,Male,23.0,,1,Elliot Park
2021/02/24 21:34:14,Emotionally Disturb Person ,Yes,CIC     ,Unknown,Bodily Force,Joint Lock,White,Male,23.0,,1,Elliot Park
2021/02/24 21:34:14,Emotionally Disturb Person ,Yes,CIC     ,Unknown,Maximal Restraint Technique,Side Recovery Position,White,Male,23.0,,1,Elliot Park
2021/02/24 21:34:14,Emotionally Disturb Person ,Yes,CIC     ,Unknown,Bodily Force,Body Weight Pin,White,Male,23.0,,1,Elliot Park
2021/02/24 21:34:14,Emotionally Disturb Person ,Yes,CIC     ,Unknown,Bodily Force,Takedown,White,Male,23.0,,1,Elliot Park
2021/02/24 21:34:14,Emotionally Disturb Person ,Yes,CIC     ,Unknown,Bodily Force,Body Weight Pin,White,Male,23.0,,1,Elliot Park
2021/02/24 21:34:14,Emotionally Disturb Person ,Yes,CIC     ,Unknown,Bodily Force,Body Weight Pin,White,Male,23.0,,1,Elliot Park
2021/02/24 21:34:14,Emotionally Disturb Person ,Yes,CIC     ,Unknown,Bodily Force,Body Weight Pin,White,Male,23.0,,1,Elliot Park
2021/02/24 21:34:14,Emotionally Disturb Person ,Yes,CIC     ,Unknown,Bodily Force,Body Weight Pin,White,Male,23.0,,1,Elliot Park
2021/02/25 02:08:49,Domestic Abuse-In Progress ,Yes,CIC     ,Unknown,Taser,Red Dot,Black,Female,51.0,,4,Jordan
2021/02/25 10:10:43,Suspicious Person ,No,FORCE   ,Unknown,Bodily Force,Joint Lock,,Male,31.0,,1,Downtown West
2021/02/25 15:55:03,Assist EMS Personnel ,Yes,MURDR   ,Unknown,Taser,Red Dot,Black,Male,25.0,,5,Lowry Hill East
2021/02/25 15:55:03,Assist EMS Personnel ,Yes,MURDR   ,Unknown,Bodily Force,Body Weight Pin,Black,Male,25.0,,5,Lowry Hill East
2021/02/25 15:55:03,Assist EMS Personnel ,Yes,MURDR   ,Unknown,Taser,Display,Black,Male,25.0,,5,Lowry Hill East
2021/02/25 15:55:03,Assist EMS Personnel ,Yes,MURDR   ,Unknown,Bodily Force,Joint Lock,Black,Male,25.0,,5,Lowry Hill East
2021/02/25 15:55:03,Assist EMS Personnel ,Yes,MURDR   ,Unknown,Bodily Force,Joint Lock,Black,Male,,,5,Lowry Hill East
2021/02/25 17:19:41,Check the Welfare ,Yes,FORCE   ,Unknown,Bodily Force,Knee,Native American,Male,41.0,,4,Jordan
2021/02/25 17:19:41,Check the Welfare ,Yes,FORCE   ,Unknown,Bodily Force,Body Weight Pin,Native American,Male,41.0,,4,Jordan
2021/02/25 17:19:41,Check the Welfare ,Yes,FORCE   ,Unknown,Bodily Force,Takedown,Native American,Male,41.0,,4,Jordan
2021/02/25 17:19:41,Check the Welfare ,Yes,FORCE   ,Unknown,Bodily Force,Joint Lock,Native American,Male,41.0,,4,Jordan
2021/02/25 17:19:41,Check the Welfare ,Yes,FORCE   ,Unknown,Bodily Force,Body Weight Pin,Native American,Male,41.0,,4,Jordan
2021/02/25 17:37:15,Unknown Trouble ,Yes,ASLT5   ,Unknown,Bodily Force,Takedown,Black,Male,41.0,,1,Downtown West
2021/02/25 17:37:15,Unknown Trouble ,Yes,ASLT5   ,Unknown,Bodily Force,Body Weight Pin,Black,Male,41.0,,1,Downtown West
2021/02/25 17:37:15,Unknown Trouble ,Yes,ASLT5   ,Unknown,Bodily Force,Punch,Black,Male,41.0,,1,Downtown West
2021/02/25 17:57:35,Disturbance ,Yes,DAMPRP  ,Unknown,Bodily Force,Takedown,Black,Male,29.0,,4,Jordan
2021/02/25 17:57:35,Disturbance ,Yes,DAMPRP  ,Unknown,Bodily Force,Joint Lock,Black,Male,29.0,,4,Jordan
2021/02/25 17:57:35,Disturbance ,Yes,DAMPRP  ,Unknown,Bodily Force,Body Weight Pin,Black,Male,29.0,,4,Jordan
2021/02/25 17:57:35,Disturbance ,Yes,DAMPRP  ,Unknown,Bodily Force,Body Weight Pin,Black,Male,29.0,,4,Jordan
2021/02/25 17:57:35,Disturbance ,Yes,DAMPRP  ,Unknown,Bodily Force,Takedown,Black,Male,29.0,,4,Jordan
2021/02/25 21:10:59,Sound of Shots Fired ,Yes,ASLT2   ,Unknown,Taser,Red Dot,Black,Male,24.0,,1,Loring Park
2021/02/25 21:10:59,Sound of Shots Fired ,Yes,ASLT2   ,Unknown,Bodily Force,Body Weight Pin,Black,Male,24.0,,1,Loring Park
2021/02/25 21:10:59,Sound of Shots Fired ,Yes,ASLT2   ,Unknown,Bodily Force,Knee,Black,Male,24.0,,1,Loring Park
2021/02/25 21:10:59,Sound of Shots Fired ,Yes,ASLT2   ,Unknown,Bodily Force,Body Weight Pin,Black,Male,24.0,,1,Loring Park
2021/02/25 21:10:59,Sound of Shots Fired ,Yes,ASLT2   ,Unknown,Taser,Display,Black,Male,24.0,,1,Loring Park
2021/02/26 00:38:59,Domestic Abuse-In Progress ,Yes,DASTR   ,Unknown,Bodily Force,Body Weight Pin,,,,,4,McKinley
2021/02/26 00:38:59,Domestic Abuse-In Progress ,Yes,DASTR   ,Unknown,Bodily Force,Body Weight Pin,,Male,29.0,,4,McKinley
2021/02/26 00:38:59,Domestic Abuse-In Progress ,Yes,DASTR   ,Unknown,Bodily Force,Punch,,,,,4,McKinley
2021/02/26 00:38:59,Domestic Abuse-In Progress ,Yes,DASTR   ,Unknown,Bodily Force,Takedown,,,,,4,McKinley
2021/02/26 00:38:59,Domestic Abuse-In Progress ,Yes,DASTR   ,Unknown,Taser,Touch,,,,,4,McKinley
2021/02/26 00:38:59,Domestic Abuse-In Progress ,Yes,DASTR   ,Unknown,Bodily Force,Push Away,,Female,33.0,,4,McKinley
2021/02/26 17:42:01,Domestic Abuse-In Progress ,Yes,DOMEN   ,Unknown,Bodily Force,Joint Lock,Black,Male,41.0,,4,Near - North
2021/02/26 23:19:03,Fight ,Yes,FORCE   ,Unknown,Bodily Force,Joint Lock,Black,Female,29.0,,1,Downtown West
2021/02/27 16:06:46,Domestic ,Yes,DAMPRP  ,Unknown,Improvised Weapon,Other Improvised Weapon,Black,Male,33.0,,5,Lowry Hill East
2021/02/27 17:12:56,Officer Needs Help ,No,ASLT4   ,Unknown,Bodily Force,Body Weight Pin,Black,Male,29.0,,1,Downtown West
2021/02/27 17:12:56,Officer Needs Help ,No,ASLT4   ,Unknown,Bodily Force,Body Weight Pin,Black,Male,29.0,,1,Downtown West
2021/02/27 17:12:56,Officer Needs Help ,No,ASLT4   ,Unknown,Bodily Force,Punch,Black,Male,29.0,,1,Downtown West
2021/02/27 17:12:56,Officer Needs Help ,No,ASLT4   ,Unknown,Bodily Force,Body Weight Pin,Black,Male,29.0,,1,Downtown West
2021/02/27 18:50:27,Unwanted Person ,Yes,FORCE   ,Unknown,Bodily Force,Body Weight Pin,Black,Male,18.0,,1,Cedar Riverside
2021/02/27 19:26:03,Unwanted Person ,Yes,FORCE   ,Unknown,Taser,Red Dot,Black,Male,,,5,Lyndale
2021/02/27 19:26:03,Unwanted Person ,Yes,FORCE   ,Unknown,Taser,Display,Black,Male,,,5,Lyndale
2021/02/27 19:46:00,Property Damage Accident ,Yes,NARC    ,Unknown,Bodily Force,Body Weight Pin,White,Male,53.0,,5,Lyndale
2021/02/27 19:46:00,Property Damage Accident ,Yes,NARC    ,Unknown,Bodily Force,Takedown,White,Male,53.0,,5,Lyndale
2021/02/27 19:46:00,Property Damage Accident ,Yes,NARC    ,Unknown,Bodily Force,Takedown,White,Male,53.0,,5,Lyndale
2021/02/27 19:46:00,Property Damage Accident ,Yes,NARC    ,Unknown,Bodily Force,Takedown,White,Male,53.0,,5,Lyndale
2021/02/27 19:46:00,Property Damage Accident ,Yes,NARC    ,Unknown,Bodily Force,Body Weight Pin,White,Male,53.0,,5,Lyndale
2021/02/28 05:15:47,Domestic Abuse-In Progress ,Yes,DASLT2  ,Unknown,Taser,Red Dot,,,,,1,Downtown West
2021/02/28 05:15:47,Domestic Abuse-In Progress ,Yes,DASLT2  ,Unknown,Taser,Display,,,,,1,Downtown West
2021/02/28 06:22:04,ShotSpotter Activation ,No,MURDR   ,Unknown,Bodily Force,Body Weight Pin,Black,Male,40.0,,4,Folwell
2021/02/28 06:22:04,ShotSpotter Activation ,No,MURDR   ,Unknown,Bodily Force,Body Weight Pin,,,,,4,Folwell
2021/02/28 10:20:16,Domestic Abuse-In Progress ,Yes,FORCE   ,Unknown,Improvised Weapon,Other Improvised Weapon,Black,Male,27.0,,5,Lowry Hill East
2021/02/28 15:35:42,Emotionally Disturb Person ,Yes,CIC     ,Unknown,Bodily Force,Push Away,White,Female,30.0,,2,Marcy Holmes
2021/02/28 17:30:01,Emotionally Disturb Person ,Yes,CIC     ,Unknown,Bodily Force,Body Weight Pin,,,,,5,Windom
2021/02/28 18:25:35,Assault in Progress ,Yes,TRSPAS  ,Unknown,Bodily Force,Joint Lock,Black,Male,32.0,,5,Lowry Hill East
2021/02/28 23:05:43,Property Damage Accident ,No,FLEE    ,Unknown,Taser,Firing Darts,Black,Male,15.0,,4,Folwell
2021/03/01 12:34:24,Unknown Trouble ,Yes,FORCE   ,Unknown,Taser,Display,Black,Male,,,3,Longfellow
2021/03/01 21:41:34,Domestic ,No,CIC     ,Unknown,Bodily Force,Joint Lock,White,Male,26.0,,5,Windom
2021/03/01 22:34:26,Unknown Trouble ,Yes,CIC     ,Unknown,Bodily Force,Body Weight Pin,White,Male,39.0,,5,Whittier
2021/03/02 18:50:01,Domestic Abuse-In Progress ,Yes,DASLT5  ,Unknown,Bodily Force,Push Away,,,,,4,Hawthorne
2021/03/02 22:17:56,Suspicious Vehicle ,No,FINFO   ,Unknown,Bodily Force,Joint Lock,Black,Female,35.0,,1,Cedar Riverside
2021/03/02 22:17:56,Suspicious Vehicle ,No,FINFO   ,Unknown,Bodily Force,Takedown,Black,Female,35.0,,1,Cedar Riverside
2021/03/02 22:17:56,Suspicious Vehicle ,No,FINFO   ,Unknown,Bodily Force,Body Weight Pin,Black,Female,35.0,,1,Cedar Riverside
2021/03/03 15:45:14,Suspicious Person ,No,WEAP    ,Unknown,Bodily Force,Body Weight Pin,Black,Male,39.0,,4,Hawthorne
2021/03/03 15:45:14,Suspicious Person ,No,WEAP    ,Unknown,Bodily Force,Takedown,Black,Male,39.0,,4,Hawthorne
2021/03/03 15:45:14,Suspicious Person ,No,WEAP    ,Unknown,Bodily Force,Takedown,Black,Male,18.0,,4,Hawthorne
2021/03/03 19:56:43,Chase on Foot ,No,ASLT2   ,Unknown,Taser,Red Dot,,,,,1,Cedar Riverside
